,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BRAP4,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_RADL3,ACAO_RAPT4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_YDUQ3
ACAO_TIMS3,0.2707610246,0.3028591879,0.1032368743,0.2258633379,0.2088569179,0.2092175332,0.2871186720,0.2786779886,0.3389106337,0.3478782916,0.3670637901,0.3772931627,0.1562343103,0.2653178238,0.2295051404,0.3014680812,0.1124861719,0.1273263031,0.2792963496,0.3199469379,0.1626927855,0.3032834062,0.3148024085,0.3159999561,0.2404655514,0.2550202373,0.2014965285,0.3495103545,0.3051505718,0.3078550267,0.2381487109,0.1783581152,0.2863991413,0.1776938491,0.1491993219,0.2967302257,0.3219109402,0.1710740756,0.1270448702,0.0593624765,0.2593364022,0.2222150513,0.2480994798,0.2766015460,0.2798774054,0.2589290388,0.2712330652,0.1245809410,0.2654015897,0.2694345615,0.1043476681,0.2586323642,0.2768377290,0.3880008279,0.3583465528,0.3817978042,0.2872238367,0.1585730489,0.2066276981,0.1391503115,0.2336868069,0.1862248527,0.2064281614,0.3411951071,0.1226513428,0.1893112896,0.2551113647,0.3217368275,0.3150494178,0.3336990715,0.2451159618,0.2356033521,0.1734976559,0.1797851913,0.2067959231,0.2212436762,0.1641403522,0.1215381105,0.3019366492,0.3002280215,0.1530187663,0.1300801920,0.1819637914,0.2468777904,0.2211732662,0.2495714743,0.2308640991,0.3006284289,0.1303421130,0.3093257261,0.2439454433,0.1564152776,0.1043376913,0.2117809223,0.3658810333,0.2149964116,0.3213413201,0.1251062797,0.1310113529,0.1879513127,0.1356903886,0.2498729768,0.1023039378,0.2456041643,1.0000000000,0.2389910486,0.1366807828,0.2142619487,0.1891188582,0.2110930774,0.2453726200,0.2581845428,0.1082441889,0.4428011999,0.1992183121,0.1294539096,0.2347309348,0.2495919622
ACAO_TOTS3,0.2629548068,0.2561161097,0.1461276430,0.3030278161,0.2520553422,0.2454730678,0.2688189214,0.2628121727,0.3589858834,0.2570064929,0.2842913490,0.2755199844,0.1784690903,0.1835875445,0.1917098134,0.2478380072,0.1385070774,0.1341278796,0.2247719042,0.2528068656,0.1569350692,0.2737232861,0.2386039196,0.3102339607,0.2292679686,0.1993058984,0.2005024535,0.3476367335,0.3042936736,0.2693166398,0.1929945618,0.2303495727,0.2952738703,0.1979224194,0.1297964498,0.2856116483,0.3449290319,0.2054146360,0.1446783686,0.0501345305,0.2724173690,0.2219048792,0.1871554079,0.1932419657,0.2043561919,0.2511204244,0.2849867115,0.0830389214,0.2701492718,0.2797063713,0.1150950961,0.2134104451,0.2534387980,0.3047883300,0.2702827046,0.2732215760,0.2783018910,0.1814139646,0.1775577055,0.1578313822,0.2166251919,0.1781031406,0.2446980452,0.3428484090,0.1366391012,0.1671695610,0.2596792297,0.3140355524,0.2980059732,0.3458951851,0.2240029677,0.3099569789,0.1688697860,0.2433497160,0.1563310976,0.1424136976,0.1667163384,0.1521846799,0.2109020312,0.2216121401,0.1855602444,0.1659480604,0.1711600427,0.2565562992,0.2415269577,0.2473388365,0.2779426781,0.2620742018,0.1236562590,0.3596596555,0.3064383859,0.1893850067,0.0951777263,0.1864404298,0.2348071576,0.1414411951,0.2907980424,0.1352889835,0.1603853618,0.2190395952,0.1611738223,0.2712932100,0.1288057122,0.2489936405,0.2389910486,1.0000000000,0.1899471618,0.2342548918,0.1621299241,0.1766792487,0.1781572206,0.1567683223,0.1273519399,0.1954408934,0.2214528420,0.1709576730,0.2807458691,0.2844625912
ACAO_TPIS3,0.2169620407,0.1676728290,0.1334841060,0.1860740089,0.2271738823,0.1574731087,0.2037408893,0.1949884614,0.2359946639,0.2218381154,0.2337309907,0.2275051285,0.1173246467,0.1483413680,0.1492504411,0.2251881132,0.1174119076,0.1056307674,0.2123021636,0.2102043641,0.1366919483,0.1760322134,0.1852870277,0.2099441068,0.1424299669,0.2016914372,0.1732155247,0.2419422871,0.2268779932,0.1702799343,0.1555580686,0.1337444758,0.1975942742,0.2365587781,0.1439963787,0.2486932309,0.2547737736,0.1700949783,0.1476187463,0.0653176849,0.1835225790,0.2132236728,0.1573563863,0.1671362625,0.1721089405,0.2325522506,0.1895520805,0.1093467095,0.2623026586,0.1630236392,0.1088435202,0.1571378903,0.1775958664,0.2220386820,0.2017029490,0.2102766282,0.2362160954,0.1294201915,0.1016442338,0.0921070576,0.1939778096,0.1798539487,0.2187039061,0.2503296798,0.1332487197,0.1176736657,0.1616849614,0.2464150338,0.2359811443,0.2362349100,0.1784949811,0.1792122591,0.1887110732,0.1050971723,0.1430394949,0.1465915900,0.1815691681,0.1349357528,0.1697410457,0.1770849842,0.1543254529,0.1611702923,0.1691442229,0.2050414958,0.2118270226,0.1556471830,0.1166522393,0.2095012457,0.1180933380,0.2398009333,0.2380619643,0.1819086407,0.0945417500,0.1522916829,0.1962718699,0.1181162798,0.1866796429,0.1145253937,0.1303238566,0.1500919024,0.1664525925,0.2575085593,0.1257311965,0.2411136226,0.1366807828,0.1899471618,1.0000000000,0.2006729068,0.1739633240,0.1754268083,0.1998745455,0.1285784880,0.1327448522,0.1048535000,0.2129593762,0.1791116108,0.1321111790,0.1922979672
ACAO_TRIS3,0.2662645741,0.2250366056,0.1827478709,0.2946067368,0.3194896232,0.2562065475,0.2676602051,0.2468928941,0.3329564461,0.2671424114,0.2884898573,0.2936880571,0.1542232364,0.1526358939,0.1747249430,0.2580448348,0.1010824817,0.1191966943,0.2446424806,0.2518558483,0.1414922467,0.2285285271,0.2303254062,0.2755893317,0.2152603474,0.2052495841,0.2005040507,0.4344872492,0.3424874558,0.2106253715,0.1872616199,0.2185524019,0.2738132035,0.2334106191,0.1744136185,0.4242182407,0.4507496155,0.1842343426,0.1453065542,0.0596901499,0.2443750953,0.2969716009,0.1928694832,0.1884846600,0.2009047013,0.2858111618,0.2844349810,0.1474657239,0.3873878684,0.2458014145,0.0876355903,0.2114034257,0.2019441434,0.3050537961,0.2798681006,0.2857896763,0.3636308863,0.1850607618,0.1364774646,0.1385777785,0.2707248762,0.2168631358,0.2675704422,0.3911755786,0.1553675408,0.1708986990,0.2244370477,0.3140513613,0.3843936578,0.3543843118,0.2628541570,0.2731195236,0.2250484176,0.2031247175,0.1517250570,0.1578246606,0.2117504620,0.1698295767,0.1884046837,0.1923078643,0.2191155551,0.1750538467,0.1997718285,0.2624889448,0.2908393027,0.2085847218,0.2080360226,0.3152271387,0.1680893958,0.3436285997,0.3745304188,0.2306143068,0.1311449319,0.2044177152,0.2506461698,0.1564873761,0.2809066388,0.1453899615,0.1353170535,0.1876809413,0.1649551597,0.3396192297,0.1342971892,0.3026704663,0.2142619487,0.2342548918,0.2006729068,1.0000000000,0.2050787740,0.1803618735,0.2180842711,0.1391301932,0.1705064265,0.1825125338,0.2638922616,0.1875221134,0.1945536602,0.3066189921
ACAO_UNIP6,0.2143479236,0.1775992214,0.1571438319,0.1799115483,0.1690029814,0.1744366546,0.1887266397,0.1822500021,0.2512980212,0.2123808399,0.2393867685,0.2443100533,0.1451713659,0.2164651399,0.2388565879,0.1965757940,0.1185760084,0.1013396573,0.1836413124,0.2121031757,0.1201092215,0.1728021808,0.1862343471,0.2405524949,0.1566394714,0.2418010897,0.1517332020,0.2376211827,0.2474495296,0.1769086079,0.1250048770,0.1470604700,0.1963585448,0.1895524969,0.1799032941,0.2393645519,0.2337698337,0.2413982080,0.1321276335,0.0704366378,0.1684927700,0.1754627443,0.2225679614,0.2356777291,0.2441131461,0.1900085711,0.1927688508,0.1368781208,0.2042297276,0.1762220100,0.1051215130,0.1756246197,0.1763140496,0.2371914522,0.2229361057,0.2234624235,0.2162433828,0.1523396721,0.1867700542,0.1350723400,0.1760734191,0.1577027982,0.1782328702,0.2165019825,0.1360593611,0.1681551703,0.1758181421,0.2055383684,0.2260462530,0.2085637066,0.1957492885,0.1717311860,0.1611436128,0.1239003378,0.1394195180,0.1252222374,0.1622946466,0.1556802016,0.2414769793,0.2363189877,0.1444633450,0.1547208643,0.1791399883,0.1819294219,0.2072423904,0.1396717444,0.1210026356,0.2373551954,0.1248000265,0.2139306445,0.1970439400,0.1847633020,0.1298495289,0.1625464670,0.2174289930,0.1270543407,0.1864776689,0.0933549321,0.1674065687,0.2067748374,0.1604141211,0.2120458865,0.1163597564,0.2055785765,0.1891188582,0.1621299241,0.1739633240,0.2050787740,1.0000000000,0.2076015178,0.2343876703,0.2203015278,0.1132014897,0.1383670787,0.1945514398,0.1323397509,0.1539271452,0.1936372158
ACAO_USIM3,0.2421626620,0.2135850569,0.1614211338,0.2172115897,0.2124669865,0.2157903317,0.2751007947,0.2432207027,0.3075483941,0.3098797692,0.3327409125,0.3342632155,0.1799257163,0.4112180446,0.2950210244,0.2612832186,0.1013991668,0.1549615956,0.2214603878,0.2460050286,0.1165599807,0.2209690467,0.2297866880,0.2888429017,0.1627486644,0.5464568222,0.1755210515,0.3079837780,0.3080794865,0.1688775419,0.2049908657,0.1529080827,0.2076169870,0.2167127396,0.1644054580,0.2732079083,0.2578058173,0.3025120729,0.1583736067,0.0531907168,0.1724995545,0.2488915404,0.4722826958,0.4916839793,0.4900612854,0.2847958803,0.1991402686,0.1182908112,0.2399622737,0.2249794189,0.1036252397,0.1755996791,0.2486439290,0.3263273321,0.2934610738,0.3201351338,0.2365326721,0.1706344519,0.2464873994,0.1419691899,0.2261209347,0.1362462825,0.1668813091,0.2768764507,0.1658400457,0.1885798276,0.1632325029,0.2367818122,0.2886933802,0.2491576130,0.2649042434,0.2050647582,0.1662328790,0.1505117477,0.1501382261,0.1655263802,0.2055555723,0.1080973650,0.3137664421,0.3178712535,0.1791748966,0.1494636798,0.2169162221,0.2230754830,0.2158110816,0.1819200820,0.1234059909,0.2741549163,0.1270033876,0.2759497048,0.2383655492,0.1765369626,0.0906308363,0.2524806014,0.2858552427,0.1645361336,0.2271072823,0.1359376484,0.1636134572,0.1988321311,0.1732654481,0.2628399936,0.1242539457,0.2167599590,0.2110930774,0.1766792487,0.1754268083,0.1803618735,0.2076015178,1.0000000000,0.7051450935,0.4129095536,0.1381514142,0.1543938858,0.1688436516,0.1414181256,0.1689287485,0.1939595081
ACAO_USIM5,0.2976650286,0.2419101681,0.1582220963,0.2257690341,0.2293357323,0.2488897969,0.3399806066,0.3093548122,0.3656180406,0.3951878160,0.3981767130,0.3993829713,0.2075536022,0.5392550978,0.3230303602,0.3051810369,0.1298891632,0.1981784158,0.2952904272,0.3318232977,0.1375832372,0.2402858733,0.2817873136,0.3341266684,0.2067578203,0.7108318930,0.2063144617,0.3575618364,0.3618550207,0.2177065295,0.2287738115,0.2018266362,0.2383409136,0.2380142334,0.1986241121,0.3227390244,0.3053952580,0.3466595309,0.1924614185,0.0864755899,0.2022093400,0.2728156630,0.6049719987,0.6496321700,0.6640491885,0.3367997298,0.2410654025,0.1244966852,0.2778512765,0.2414621309,0.1201672179,0.2148233031,0.2928216476,0.3973718364,0.3640023806,0.3884968010,0.2942153865,0.1766849260,0.2751040149,0.1553189826,0.2516534565,0.2106417621,0.2059446579,0.3082129719,0.1962085473,0.2330248197,0.2012821316,0.2981062326,0.3066310006,0.2834600773,0.2885520036,0.2607865094,0.1859936518,0.1637054123,0.1725944193,0.1922512615,0.2516323181,0.1239734885,0.3927296826,0.4116823448,0.2060235004,0.1732683235,0.2527008126,0.2689488625,0.2514815715,0.2055388235,0.1649407175,0.3462460528,0.1536587334,0.3150688943,0.2630796351,0.2134562377,0.1153169822,0.2976251627,0.3693418497,0.2140600080,0.2766088938,0.1580632190,0.1751558785,0.2142838888,0.1980488339,0.2972210525,0.1467771647,0.2622778578,0.2453726200,0.1781572206,0.1998745455,0.2180842711,0.2343876703,0.7051450935,1.0000000000,0.5202578898,0.1583188268,0.1777172647,0.2039636740,0.1623659514,0.2171713833,0.2413768326
ACAO_VALE3,0.2423871219,0.2281520826,0.1357564105,0.1501494172,0.1528979160,0.1604755030,0.2493285023,0.2201055909,0.3022442676,0.3340669526,0.3481199435,0.3639818857,0.1958714738,0.9058011945,0.3039580163,0.2514643111,0.1183086050,0.1432688474,0.2443352327,0.2582495353,0.1177888580,0.2146977606,0.2322192480,0.2987191481,0.1666932712,0.6435441187,0.1521621529,0.2451048356,0.2760249602,0.1890681055,0.2204889103,0.1621804640,0.1697925655,0.1553959153,0.1622732159,0.2128375566,0.1936524217,0.3423061724,0.1427467825,0.0727429125,0.1442462460,0.2145269357,0.5588792227,0.6153962242,0.6003445254,0.2424489903,0.1600869834,0.1054983508,0.1858039411,0.1962382850,0.1298871923,0.1745639984,0.2567373861,0.3513827718,0.3199794847,0.3590847769,0.2255954474,0.1659898476,0.2631925192,0.1490578765,0.1691774936,0.1602190837,0.1509550350,0.2342362654,0.1538597028,0.2080976855,0.1432724962,0.2262271282,0.2262426834,0.2157208260,0.2100055250,0.2226970487,0.1629742783,0.1180197798,0.1418793340,0.1643129769,0.1897909851,0.0932893033,0.4587949212,0.4311076864,0.1448796119,0.1462750022,0.2047797969,0.1757394377,0.1572303046,0.1590330524,0.1329520361,0.2358678789,0.1229671144,0.2361612803,0.1686522370,0.1405113764,0.1277451135,0.2256153633,0.3435867241,0.2039941360,0.2377520836,0.1530661837,0.1814503411,0.1810635184,0.1528143075,0.2011451333,0.1295488636,0.1970880694,0.2581845428,0.1567683223,0.1285784880,0.1391301932,0.2203015278,0.4129095536,0.5202578898,1.0000000000,0.1215431689,0.1764531320,0.1508362044,0.1196756640,0.2051594501,0.1798973129
ACAO_VIVR3,0.1327017135,0.1365113649,0.0708482512,0.1259930120,0.1880547940,0.1008119858,0.1633628778,0.1401528216,0.1628518228,0.1538352519,0.1698245234,0.1732717088,0.0786674571,0.1429869488,0.1320694160,0.1321373199,0.1044074578,0.0698589127,0.1284945779,0.1357338855,0.1094093689,0.1165601358,0.1175821158,0.1412308827,0.1212391505,0.1427404092,0.1378325587,0.2004932085,0.1474919514,0.1225116757,0.1033759665,0.0830782741,0.1362693976,0.1729480356,0.1073524642,0.1810958707,0.1988607265,0.1323228783,0.1345632325,0.0354811732,0.1416316815,0.1717768311,0.1535339763,0.1543439594,0.1626671325,0.1546748660,0.1508083210,0.0869183300,0.2181931259,0.1493580093,0.0855831531,0.1016859223,0.1228813643,0.1768399779,0.1557871048,0.1702360736,0.2004285949,0.0821988283,0.0972964026,0.0834819849,0.1617886937,0.1031082252,0.1691729410,0.1730017318,0.1327433393,0.0960141403,0.1028983334,0.1482775311,0.1752764576,0.1882253004,0.1286473244,0.1436119981,0.1682757563,0.0911511510,0.0756693780,0.0991744942,0.2444707312,0.1199055007,0.1298175702,0.1381212709,0.1114340545,0.1300228029,0.1451288200,0.1266215812,0.1620297967,0.1019897253,0.0635776428,0.1600774688,0.0871649413,0.1490839044,0.1896916390,0.1325765741,0.0888666993,0.2101461607,0.1262276900,0.0957138245,0.1284155804,0.0721230534,0.0775780488,0.1031285980,0.1189374366,0.2261915394,0.0799188514,0.1591285317,0.1082441889,0.1273519399,0.1327448522,0.1705064265,0.1132014897,0.1381514142,0.1583188268,0.1215431689,1.0000000000,0.0696175451,0.1614547367,0.1207070302,0.1126345844,0.1142830002
ACAO_VIVT3,0.1996239304,0.2760999234,0.1224389167,0.2135686294,0.1705411429,0.1597793003,0.2529322225,0.2383200117,0.2660497742,0.2933273503,0.3032546836,0.3064129262,0.1342648630,0.1965517259,0.1837991665,0.2551006053,0.1181949975,0.1285350269,0.2433462919,0.2767891482,0.1407407567,0.2817970773,0.2908322891,0.2754540419,0.1644687812,0.1899614574,0.1562643909,0.2678085647,0.2437756375,0.2756625949,0.1643455053,0.1674318855,0.2640952298,0.1334337046,0.1266571430,0.2381810144,0.2809753723,0.1373231894,0.0849821900,0.0277418380,0.2018158270,0.1883607869,0.1929836120,0.1867737302,0.1977121436,0.1897994726,0.2266941956,0.1139349452,0.2110224064,0.2320231800,0.0766406089,0.2156385412,0.2414837701,0.3120091889,0.2893797059,0.2954514443,0.2173928645,0.1345717227,0.1664034059,0.0948688813,0.1926845848,0.1286761379,0.1843861809,0.2901654427,0.0905796133,0.1634838360,0.1859787957,0.2983174395,0.2396173612,0.2918308158,0.2038250571,0.2169333875,0.1460804065,0.1542702325,0.1608688906,0.1734858495,0.1383210139,0.0817793048,0.2461483629,0.2482184174,0.1524504981,0.1078923545,0.1223001947,0.1922242081,0.1626686167,0.2163143652,0.1949049860,0.2204403496,0.1113339523,0.2568407647,0.2213340399,0.1209204791,0.0795019430,0.1773503879,0.2922986676,0.1779490052,0.2781220583,0.1136565761,0.1208530670,0.1593095568,0.1016243760,0.1844854754,0.0769971750,0.2087851337,0.4428011999,0.1954408934,0.1048535000,0.1825125338,0.1383670787,0.1543938858,0.1777172647,0.1764531320,0.0696175451,1.0000000000,0.1696523295,0.1286583149,0.1903732109,0.2231741299
ACAO_VLID3,0.2530062013,0.1955299700,0.1347409307,0.2365061384,0.2636131502,0.1896890229,0.2251149692,0.2230534871,0.2861340025,0.2763115338,0.2925247292,0.2901048320,0.1357502610,0.1774101593,0.1851374520,0.2538243518,0.1479984588,0.1362398789,0.2578555937,0.2653844093,0.1441255265,0.2508664685,0.2486776662,0.2707205790,0.2386391166,0.1926604760,0.1849612393,0.3142222196,0.2767690283,0.2385262041,0.1696906092,0.1474553885,0.2448235408,0.2145279422,0.1437862885,0.3254877751,0.3275579149,0.1990341693,0.1294118987,0.0535704412,0.2262820599,0.2230650582,0.1937955586,0.1986959653,0.2008674652,0.2489251204,0.2537296038,0.0961772214,0.2930305010,0.2432737899,0.0968523921,0.1956935907,0.2208286842,0.2840822995,0.2781801760,0.2799324810,0.2671251266,0.1657798016,0.1384632374,0.1071373571,0.2317955837,0.2131770123,0.2324166622,0.3083945618,0.1444019833,0.1312076946,0.2074671225,0.3055470103,0.2745073863,0.3132341564,0.2711458532,0.2224979635,0.1968178396,0.1788261809,0.1604824482,0.1613084399,0.1880692676,0.1575744835,0.2146466415,0.2264316141,0.1825554445,0.1624597762,0.1918073000,0.2742304066,0.2373435872,0.2210425210,0.1747724705,0.3142984289,0.1243921981,0.2778983881,0.2905480112,0.1799839482,0.1097190790,0.1825662625,0.2556816584,0.1716705041,0.2414364159,0.1271840059,0.1666798918,0.2142603504,0.1294639088,0.2884343024,0.1111678670,0.2826010275,0.1992183121,0.2214528420,0.2129593762,0.2638922616,0.1945514398,0.1688436516,0.2039636740,0.1508362044,0.1614547367,0.1696523295,1.0000000000,0.1628232842,0.1936671278,0.2716798778
ACAO_VSTE3,0.2119119319,0.1888885293,0.1316824657,0.2052759368,0.2737414397,0.1567072872,0.2108838954,0.1915975452,0.2195013379,0.2142637089,0.2254901598,0.2222713596,0.0927424311,0.1249986451,0.1420239164,0.1895785603,0.1036750939,0.1057359028,0.1880336671,0.1886787439,0.1100998451,0.1791956048,0.1722706561,0.2153786393,0.1455850848,0.1688856302,0.1660726882,0.2542634930,0.2055244654,0.1703600512,0.1346633791,0.1120968610,0.1694353994,0.1684929263,0.1209916454,0.2218575580,0.2591489844,0.1604745266,0.1096526804,0.0373457320,0.1366791339,0.2112204056,0.1759576917,0.1698438025,0.1614119493,0.1985548242,0.2008362988,0.1099496817,0.1990282942,0.1899715934,0.0984286097,0.1457167845,0.1805256023,0.2358773921,0.2124105815,0.2153794252,0.2151208012,0.0804183995,0.1198706204,0.1211234592,0.1727568292,0.1557955582,0.1744744755,0.2524741151,0.1237181644,0.1259874535,0.1475393115,0.2214143906,0.2255967285,0.2422662614,0.1841549655,0.1977480227,0.1758625033,0.1355535041,0.1420111621,0.1335094244,0.2009133401,0.1561613065,0.1570285677,0.1686176138,0.1182062775,0.1354359955,0.1782071146,0.2014994632,0.1656702173,0.1641891660,0.1635263861,0.2008902421,0.1194062495,0.2120530652,0.2153917069,0.1493313047,0.0938514131,0.1979273578,0.1960982733,0.1384051850,0.1934379422,0.1398437908,0.1275568368,0.1469049175,0.1113198319,0.2345553200,0.1050297299,0.1895960405,0.1294539096,0.1709576730,0.1791116108,0.1875221134,0.1323397509,0.1414181256,0.1623659514,0.1196756640,0.1207070302,0.1286583149,0.1628232842,1.0000000000,0.1093048448,0.1783806632
ACAO_WEGE3,0.2331903204,0.2864981573,0.1406576432,0.2395748021,0.1823888017,0.2062668631,0.2381285739,0.2251136457,0.3349965903,0.2688969666,0.3206989405,0.3032471179,0.1815430761,0.2232589925,0.2126980111,0.2240370243,0.1118084115,0.1199823288,0.2382113700,0.2632672745,0.0990414706,0.2142182768,0.2358518422,0.2989710225,0.1993951223,0.2311420396,0.1759680999,0.2875715584,0.2930176558,0.2431587844,0.2389770425,0.1804117487,0.2578812643,0.1483751037,0.1501540349,0.2479709428,0.2786015363,0.1980707162,0.1269770480,0.0881613851,0.2350020218,0.1709756816,0.2580911640,0.2740097299,0.2682242810,0.2214779698,0.2357058120,0.1005746341,0.2308717873,0.2722910501,0.1003096386,0.1872923888,0.2248419523,0.3380402390,0.3049883170,0.3157002887,0.2605888360,0.1558172828,0.2557813571,0.1251707993,0.1931186602,0.1666840469,0.2014121464,0.2875534076,0.1028065512,0.1755976922,0.2424929147,0.3029116342,0.2445691190,0.2713994453,0.2672160813,0.2657762841,0.1490176890,0.1965401063,0.1166415384,0.1210874880,0.1594401715,0.1169181351,0.2384770979,0.2465436938,0.1348038567,0.1214252005,0.1534898978,0.2421638324,0.1664674371,0.2390691314,0.2799403750,0.2816769506,0.1144325481,0.3034638755,0.2229775395,0.1945940981,0.0986493852,0.1656373472,0.2768254096,0.1868585153,0.2451879000,0.0987246812,0.1798010846,0.2290033364,0.1314016706,0.2165378171,0.1056379441,0.2397114929,0.2347309348,0.2807458691,0.1321111790,0.1945536602,0.1539271452,0.1689287485,0.2171713833,0.2051594501,0.1126345844,0.1903732109,0.1936671278,0.1093048448,1.0000000000,0.2197465110
ACAO_YDUQ3,0.2803164258,0.2574106794,0.1557359864,0.3236816936,0.3341859934,0.2499332241,0.2770942629,0.2744738298,0.3651838018,0.3372782923,0.3700717858,0.3750643348,0.1633865054,0.2002414124,0.2251698611,0.3126095811,0.1107821241,0.1408070421,0.2653350738,0.3104656663,0.1508784564,0.2788331999,0.2822932501,0.3408012388,0.2155571964,0.2278034107,0.2042000711,0.4113258389,0.3492206548,0.2682775145,0.2104198439,0.1744585562,0.3150199296,0.1921954899,0.1915171259,0.3893629192,0.4195493646,0.2030802762,0.1759388078,0.0684410748,0.3169159953,0.2781264607,0.2363953688,0.2359580146,0.2409317354,0.3353302311,0.2851500066,0.1421377977,0.3582559447,0.3005709257,0.1144500525,0.2163390255,0.2859843055,0.3725413381,0.3580440391,0.3579495882,0.3327198396,0.1701272916,0.1139961555,0.1104094565,0.2818953754,0.2071362038,0.2675387179,0.4247585526,0.1421755716,0.1624889378,0.2614871093,0.3783897364,0.3946987509,0.3860492156,0.2825802658,0.3313206980,0.1918594569,0.2441698196,0.1779554560,0.1771600267,0.1797704881,0.1186808096,0.2615323938,0.2805538281,0.1895250839,0.1693836850,0.1994616864,0.3068398116,0.2612360638,0.2684387876,0.2434295986,0.3517998212,0.1342650610,0.4061357644,0.3845341671,0.2024823396,0.1176977771,0.2026815508,0.3243324008,0.2134118097,0.3142359801,0.1462049513,0.1374092930,0.2132677620,0.1506440029,0.3381371775,0.1221951259,0.3240523457,0.2495919622,0.2844625912,0.1922979672,0.3066189921,0.1936372158,0.1939595081,0.2413768326,0.1798973129,0.1142830002,0.2231741299,0.2716798778,0.1783806632,0.2197465110,1.0000000000
